importance_rank,feature,source_group,data_type,definition,model_use,intuitive_risk_direction,intuitive_reason,observed_model_direction,direct_mean_abs_shap_log_odds,missing_indicator_mean_abs_shap_log_odds,total_mean_abs_shap_log_odds,direct_gain,missing_indicator_gain,total_gain,split_count,missing_rate,missing_effect_log_odds,value_shap_spearman,value_target_spearman,upper_minus_lower_shap,upper_minus_lower_event_rate_pp,category_effect_detail,shap_share,gain_share,importance_tier,strongest_related_feature,strongest_absolute_association,association_method,related_features_ge_0_50,substitutability_assessment
227,BB_SEVERE_DELINQUENT_MONTHS,Bureau monthly status,numeric,Bureau monthly status aggregate: severe delinquent months.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.0001571774735292634,0.0,0.0001571774735292634,60.79240131378174,0.0,60.79240131378174,3,0.6979209573568625,0.0,0.22841893788579054,0.01533211853339446,0.0002653557208526317,0.08250331937295907,{},5.040918223626266e-05,9.815485642903214e-05,Tier 4 - residual,BB_SEVERE_DELINQUENT_MONTH_RATE,0.9999237074705389,Spearman rho,"[{""feature"": ""BB_SEVERE_DELINQUENT_MONTH_RATE"", ""absolute_association"": 0.999924, ""method"": ""Spearman rho""}, {""feature"": ""BB_DEFAULT_MONTHS"", ""absolute_association"": 0.811055, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
228,FLAG_EMAIL,Application verified flags,numeric,"Did client provide email (1=YES, 0=NO)",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.00014156218082672184,0.0,0.00014156218082672184,24.9621000289917,0.0,24.9621000289917,2,0.0,,-0.28372596941893075,-0.002919792750178326,-0.000960230219339611,-0.3444611086667118,{},4.5401122761579434e-05,4.0303578927015766e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
229,CC_CONTRACT_COUNT,Credit card history,numeric,Credit card history aggregate: contract count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,non-monotonic; upper values net more risk,0.00012311672290925407,0.0,0.00012311672290925407,27.806670427322388,0.0,27.806670427322388,5,0.7222884644568257,0.0,0.10944563448381212,0.02542279588497898,0.038490472230897646,9.78806907378336,{},3.948538669129686e-05,4.489639633538365e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
230,HAS_POS_HISTORY,Source availability,numeric,Source availability aggregate: has pos history.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> less risk,0.00010253895043029877,0.0,0.00010253895043029877,22.903400421142578,0.0,22.903400421142578,2,0.0,,-0.4129762890810864,0.01395544231605869,-0.0008846295396938785,1.5964401243648298,{},3.288578523686274e-05,3.6979621325868576e-05,Tier 4 - residual,HAS_INSTALLMENT_HISTORY,0.9080764815858806,Spearman rho,"[{""feature"": ""HAS_INSTALLMENT_HISTORY"", ""absolute_association"": 0.908076, ""method"": ""Spearman rho""}, {""feature"": ""HAS_PREVIOUS_APPLICATION"", ""absolute_association"": 0.879494, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
231,CC_RECENT_12M_DPD_COUNT,Credit card history,numeric,Credit card history aggregate: recent 12m dpd count.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,8.977100914803733e-05,0.0,8.977100914803733e-05,33.90872097015381,0.0,33.90872097015381,3,0.7222884644568257,0.0,0.3021651112693376,0.0256539604522229,0.00013058082469640368,0.14471939965717134,{},2.87909142325926e-05,5.47487114604737e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
232,BUREAU_DAYS_OVERDUE_MEAN,Credit bureau,numeric,Credit bureau aggregate: days overdue mean.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,4.7635299299957716e-05,0.0,4.7635299299957716e-05,17.369629859924316,0.0,17.369629859924316,2,0.1424762069937347,0.0,0.19306633167346277,0.04028567364127665,2.908468571074452e-05,0.1275434887868021,{},1.5277357686013552e-05,2.804484587352193e-05,Tier 4 - residual,BUREAU_DAYS_OVERDUE_MAX,0.999991725311653,Spearman rho,"[{""feature"": ""BUREAU_DAYS_OVERDUE_MAX"", ""absolute_association"": 0.999992, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_CREDIT_COUNT"", ""absolute_association"": 0.999966, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_RATE"", ""absolute_association"": 0.999958, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_TO_CREDIT"", ""absolute_association"": 0.940042, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_SUM"", ""absolute_association"": 0.94001, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
233,BUREAU_OVERDUE_RATE,Credit bureau,numeric,Credit bureau aggregate: overdue rate.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",mixed / weak marginal direction,4.563335282143478e-05,0.0,4.563335282143478e-05,20.804579734802246,0.0,20.804579734802246,2,0.1424762069937347,0.0,0.14672796965491577,0.040505399895143825,2.5707652793679162e-05,0.1275434887868021,{},1.4635303308900038e-05,3.3590884597495333e-05,Tier 4 - residual,BUREAU_OVERDUE_CREDIT_COUNT,0.9999701234763423,Spearman rho,"[{""feature"": ""BUREAU_OVERDUE_CREDIT_COUNT"", ""absolute_association"": 0.99997, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DAYS_OVERDUE_MEAN"", ""absolute_association"": 0.999958, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DAYS_OVERDUE_MAX"", ""absolute_association"": 0.999931, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_TO_CREDIT"", ""absolute_association"": 0.941132, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_SUM"", ""absolute_association"": 0.941086, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
234,FLAG_CONT_MOBILE,Application verified flags,numeric,"Was mobile phone reachable (1=YES, 0=NO)",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,3.7306240523379085e-05,0.0,3.7306240523379085e-05,13.179499626159668,0.0,13.179499626159668,1,0.0,,-0.07733537304259579,0.006113511794643895,-0.00939921614268138,3.73298199385156,{},1.1964673021307573e-05,2.127949983312991e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
235,FLAG_DOCUMENT_5,Application documents,numeric,Did client provide document 5,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,3.0643143331523284e-05,0.0,3.0643143331523284e-05,12.739999771118164,0.0,12.739999771118164,1,0.0,,0.21155103884653073,-0.0012226547523552993,0.0010352441462074,-0.2740051054323303,{},9.827717431805401e-06,2.0569887377627192e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
236,BUREAU_PROLONG_SUM,Credit bureau,numeric,Credit bureau aggregate: prolong sum.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,2.6947965187967132e-05,0.0,2.6947965187967132e-05,7.204480171203613,0.0,7.204480171203613,1,0.1424762069937347,0.0,0.3069914452055983,0.006036663563865142,1.5068590751932607e-05,0.02940492528336336,{},8.642618166297125e-06,1.163228794336154e-05,Tier 4 - residual,BUREAU_PROLONG_MAX,0.9999912234091448,Spearman rho,"[{""feature"": ""BUREAU_PROLONG_MAX"", ""absolute_association"": 0.999991, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
237,HAS_CREDIT_CARD_HISTORY,Source availability,numeric,Source availability aggregate: has credit card history.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,2.4865641424529796e-05,0.0,2.4865641424529796e-05,14.863300323486328,0.0,14.863300323486328,1,0.0,,0.7860371523885407,0.017377743456357723,6.971581946392527e-05,1.0570341059625066,{},7.974785583745338e-06,2.3998149074309578e-05,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
238,BUREAU_DAYS_OVERDUE_MAX,Credit bureau,numeric,Credit bureau aggregate: days overdue max.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,1.5248477528321366e-05,0.0,1.5248477528321366e-05,13.495599746704102,0.0,13.495599746704102,1,0.1424762069937347,0.0,0.17888533466465448,0.040242927836003944,8.175025672208482e-06,0.1275434887868021,{},4.890416325514976e-06,2.1789872203339356e-05,Tier 4 - residual,BUREAU_DAYS_OVERDUE_MEAN,0.999991725311653,Spearman rho,"[{""feature"": ""BUREAU_DAYS_OVERDUE_MEAN"", ""absolute_association"": 0.999992, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_CREDIT_COUNT"", ""absolute_association"": 0.999963, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_RATE"", ""absolute_association"": 0.999931, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_TO_CREDIT"", ""absolute_association"": 0.939999, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_OVERDUE_SUM"", ""absolute_association"": 0.939974, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
239,FLAG_DOCUMENT_9,Application documents,numeric,Did client provide document 9,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,-0.005733122525211961,0.0,-2.413409849980957,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
240,HOUSETYPE_MODE,Application property,categorical,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",most-frequent imputation + ordinal encoding + LightGBM splits,category-dependent,Risk varies by category; no numeric ordering is assumed.,category-dependent,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5051054696815315,,,,,,"{""eligible_categories"": 4, ""highest_risk_category"": ""<MISSING>"", ""highest_risk_event_rate"": 0.09356624747843255, ""highest_risk_mean_shap"": 0.0, ""lowest_risk_category"": ""<MISSING>"", ""lowest_risk_event_rate"": 0.09356624747843255, ""lowest_risk_mean_shap"": 0.0}",0.0,0.0,Tier 4 - residual,EMERGENCYSTATE_MODE,0.6670084003786942,Cramer's V,"[{""feature"": ""EMERGENCYSTATE_MODE"", ""absolute_association"": 0.667008, ""method"": ""Cramer's V""}, {""feature"": ""WALLSMATERIAL_MODE"", ""absolute_association"": 0.56061, ""method"": ""Cramer's V""}]","related signal, but too weak to treat as a substitute"
241,HAS_PREVIOUS_APPLICATION,Source availability,numeric,Source availability aggregate: has previous application.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.019421550056282363,0.0,2.334257025247565,{},0.0,0.0,Tier 4 - residual,HAS_INSTALLMENT_HISTORY,0.9225571155841208,Spearman rho,"[{""feature"": ""HAS_INSTALLMENT_HISTORY"", ""absolute_association"": 0.922557, ""method"": ""Spearman rho""}, {""feature"": ""HAS_POS_HISTORY"", ""absolute_association"": 0.879494, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
242,FLAG_MOBIL,Application verified flags,numeric,"Did client provide mobile phone (1=YES, 0=NO)",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
243,FLAG_DOCUMENT_10,Application documents,numeric,Did client provide document 10,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,-0.0013798556204056365,0.0,-8.073537701079651,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
244,FLAG_DOCUMENT_21,Application documents,numeric,Did client provide document 21,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,-0.005344969042587642,0.0,-8.075988896599585,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
245,FLAG_DOCUMENT_4,Application documents,numeric,Did client provide document 4,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,-0.0030855847586552703,0.0,-8.074237890811327,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
246,FLAG_DOCUMENT_17,Application documents,numeric,Did client provide document 17,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,-0.00023485239992445756,0.0,-0.3811624035417238,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
247,FLAG_DOCUMENT_19,Application documents,numeric,Did client provide document 19,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,mixed / weak marginal direction,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.002091298720996214,0.0,2.2728938797554235,{},0.0,0.0,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
